CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08/17/2016,2:20,,,40.699455,-73.9397,POINT (-73.9397 40.699455),BROADWAY                        ,,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3502507,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08/05/2016,10:15,QUEENS,11355,40.754658,-73.833115,POINT (-73.833115 40.754658),COLLEGE POINT BOULEVARD         ,SANFORD AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3533044,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/08/2016,9:30,,,40.769333,-73.841736,POINT (-73.841736 40.769333),31 AVENUE                       ,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496840,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PICK-UP TRUCK,
08/03/2016,23:15,QUEENS,11372,40.754406,-73.89628,POINT (-73.89628 40.754406),,,70-16     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3496915,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,8:50,MANHATTAN,10001,40.751446,-74.001434,POINT (-74.001434 40.751446),10 AVENUE                       ,WEST 29 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3494833,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PICK-UP TRUCK,,
08/08/2016,18:06,,,40.653503,-73.976234,POINT (-73.976234 40.653503),PROSPECT AVENUE                 ,,,1,0,0,0,1,0,0,0,Pavement Defective,Failure to Yield Right-of-Way,,,,3503955,BICYCLE,PASSENGER VEHICLE,BICYCLE,BICYCLE,
07/29/2016,22:50,BROOKLYN,11208,40.667046,-73.87322,POINT (-73.87322 40.667046),,,777       LOGAN STREET                  ,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3492187,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/11/2016,20:10,STATEN ISLAND,10301,40.636837,-74.0862,POINT (-74.0862 40.636837),,,488       JERSEY STREET                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3500707,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,17:45,QUEENS,11420,40.675083,-73.809586,POINT (-73.809586 40.675083),,,128-24    ROCKAWAY BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3502631,PASSENGER VEHICLE,PICK-UP TRUCK,,,
08/12/2016,12:03,BROOKLYN,11203,40.659645,-73.94643,POINT (-73.94643 40.659645),,,432       RUTLAND ROAD                  ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3503153,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/14/2016,10:17,MANHATTAN,10027,40.81164,-73.9506,POINT (-73.9506 40.81164),,,311       WEST 127 STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,,,,3501571,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/15/2016,12:45,QUEENS,11373,40.745197,-73.871574,POINT (-73.871574 40.745197),94 STREET                       ,DENMAN STREET,,1,0,0,0,0,0,1,0,Pavement Defective,,,,,3501330,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/17/2016,12:10,MANHATTAN,10019,40.764996,-73.976715,POINT (-73.976715 40.764996),WEST 58 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502857,OTHER,PASSENGER VEHICLE,TAXI,,
08/11/2016,0:00,QUEENS,11416,40.68816,-73.848854,POINT (-73.848854 40.68816),ATLANTIC AVENUE                 ,WOODHAVEN BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3498845,PASSENGER VEHICLE,MOTORCYCLE,SPORT UTILITY / STATION WAGON,MOTORCYCLE,
08/06/2016,16:05,,,40.71706,-73.99476,POINT (-73.99476 40.71706),HESTER STREET                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3495268,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/04/2016,9:00,,,40.804253,-73.96293,POINT (-73.96293 40.804253),WEST 112 STREET                 ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,Obstruction/Debris,,,,3532924,TAXI,BICYCLE,,,
08/19/2016,22:15,QUEENS,11368,40.74956,-73.8548,POINT (-73.8548 40.74956),43 AVENUE                       ,111 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3505679,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08/17/2016,16:00,BRONX,10453,40.85315,-73.90561,POINT (-73.90561 40.85315),EAST BURNSIDE AVENUE            ,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3502995,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/05/2016,0:57,BROOKLYN,11232,40.66327,-73.9951,POINT (-73.9951 40.66327),4 AVENUE                        ,20 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3532686,PASSENGER VEHICLE,BICYCLE,,,
08/12/2016,12:20,,,40.794697,-73.93637,POINT (-73.93637 40.794697),1 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3498508,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/04/2016,20:45,BROOKLYN,11235,40.591106,-73.96513,POINT (-73.96513 40.591106),OCEAN PARKWAY                   ,AVENUE X,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3532957,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/03/2016,1:15,,,40.7136,-74.0091,POINT (-74.0091 40.7136),HARLEM RIVER DRIVE RAMP         ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,3493312,PASSENGER VEHICLE,TAXI,TAXI,,
08/05/2016,20:30,,,40.692463,-73.81082,POINT (-73.81082 40.692463),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3497520,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/13/2016,4:50,BROOKLYN,11214,40.58525,-73.98728,POINT (-73.98728 40.58525),BAY 50 STREET                   ,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,3500200,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/10/2016,12:50,BROOKLYN,11215,40.668957,-73.98062,POINT (-73.98062 40.668957),,,476       6 STREET                      ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3498788,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/11/2016,16:41,BROOKLYN,11210,40.613617,-73.95306,POINT (-73.95306 40.613617),AVENUE O                        ,EAST 21 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3501081,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/12/2016,19:50,BROOKLYN,11219,40.626583,-74.0009,POINT (-74.0009 40.626583),13 AVENUE                       ,64 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500270,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,20:00,BRONX,10462,40.854477,-73.8667,POINT (-73.8667 40.854477),LYDIG AVENUE                    ,CRUGER AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3491854,BICYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,
08/19/2016,14:15,,,40.76734,-73.96868,POINT (-73.96868 40.76734),EAST 65 STREET                  ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3504285,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/19/2016,4:27,,,40.730442,-73.91367,POINT (-73.91367 40.730442),LONG ISLAND EXPRESSWAY          ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Following Too Closely,Unspecified,,,3503696,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK
08/04/2016,18:40,MANHATTAN,10012,40.723366,-73.99571,POINT (-73.99571 40.723366),MULBERRY STREET                 ,PRINCE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494464,PASSENGER VEHICLE,OTHER,,,
07/29/2016,19:45,,,,,,GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3492232,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/07/2016,17:18,,,40.74877,-73.893616,POINT (-73.893616 40.74877),37 AVENUE                       ,72 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497717,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/09/2016,11:59,,,40.60405,-74.00643,POINT (-74.00643 40.60405),BATH AVENUE                     ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3499518,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/05/2016,11:30,BROOKLYN,11213,40.669098,-73.93666,POINT (-73.93666 40.669098),EASTERN PARKWAY                 ,TROY AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3494589,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/11/2016,12:40,QUEENS,11369,40.770332,-73.87608,POINT (-73.87608 40.770332),94 STREET                       ,DITMARS BOULEVARD,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3499029,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/01/2016,12:40,BROOKLYN,11205,40.698505,-73.956924,POINT (-73.956924 40.698505),,,731       BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3492962,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,
08/02/2016,20:51,,,40.8523,-73.9334,POINT (-73.9334 40.8523),WEST 185 STREET                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3493961,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/11/2016,13:30,QUEENS,11411,40.702057,-73.7468,POINT (-73.7468 40.702057),MURDOCK AVENUE                  ,208 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3499658,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/10/2016,12:30,,,40.6763,-73.80248,POINT (-73.80248 40.6763),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3498358,Concrete Mixer,Bus,,,
08/08/2016,10:25,BRONX,10460,40.839985,-73.877426,POINT (-73.877426 40.839985),EAST TREMONT AVENUE             ,DEVOE AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3495586,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,15:22,BROOKLYN,11207,40.66937,-73.89523,POINT (-73.89523 40.66937),PENNSYLVANIA AVENUE             ,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3495784,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/03/2016,12:35,QUEENS,11354,40.76189,-73.82967,POINT (-73.82967 40.76189),138 STREET                      ,37 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3494357,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/28/2016,15:00,BRONX,10469,40.881252,-73.85295,POINT (-73.85295 40.881252),,,1044      EAST 220 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3532615,SPORT UTILITY / STATION WAGON,,,,
08/18/2016,2:15,MANHATTAN,10024,40.783295,-73.97821,POINT (-73.97821 40.783295),,,401       AMSTERDAM AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3503490,PASSENGER VEHICLE,TAXI,,,
08/04/2016,13:00,BROOKLYN,11209,40.63258,-74.021385,POINT (-74.021385 40.63258),OVINGTON AVENUE                 ,5 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3532631,PICK-UP TRUCK,PASSENGER VEHICLE,,,
08/19/2016,12:30,,,,,,LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3503667,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/03/2016,18:00,BROOKLYN,11203,40.658295,-73.93109,POINT (-73.93109 40.658295),UTICA AVENUE                    ,WINTHROP STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3496522,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/29/2016,9:39,BROOKLYN,11219,40.634926,-73.993454,POINT (-73.993454 40.634926),,,1271      50 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491159,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/01/2016,17:00,MANHATTAN,10019,40.765675,-73.97624,POINT (-73.97624 40.765675),CENTRAL PARK SOUTH              ,CENTER DRIVE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Passing Too Closely,,,,3493862,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
07/28/2016,0:00,BRONX,10472,40.834423,-73.879265,POINT (-73.879265 40.834423),EAST 174 STREET                 ,BRONX RIVER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3493340,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/06/2016,0:53,,,40.76001,-73.96695,POINT (-73.96695 40.76001),EAST 57 STREET                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3494520,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/19/2016,21:40,BROOKLYN,11237,40.708057,-73.92255,POINT (-73.92255 40.708057),JEFFERSON STREET                ,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3503607,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON
08/11/2016,18:30,QUEENS,11427,40.73032,-73.74419,POINT (-73.74419 40.73032),BRADDOCK AVENUE                 ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3500504,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/05/2016,19:30,BRONX,10460,40.838196,-73.87173,POINT (-73.87173 40.838196),BRONX RIVER AVENUE              ,NOBLE AVENUE,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3497146,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/04/2016,14:20,MANHATTAN,10006,40.708485,-74.01518,POINT (-74.01518 40.708485),WEST STREET                     ,RECTOR STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Following Too Closely,,,,3496993,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/22/2018,22:20,,,,,,Riverside Drive                 ,111 Street,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3947204,Sedan,,,,
07/30/2016,17:57,,,40.761436,-73.76176,POINT (-73.76176 40.761436),220 STREET                      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3490787,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/27/2016,17:30,MANHATTAN,10001,40.75219,-73.99347,POINT (-73.99347 40.75219),8 AVENUE                        ,WEST 34 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3489197,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
08/12/2016,14:50,BROOKLYN,11237,40.708225,-73.9248,POINT (-73.9248 40.708225),,,220       INGRAHAM STREET               ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3499245,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08/17/2016,0:31,,,40.73378,-73.8358,POINT (-73.8358 40.73378),VAN WYCK EXPWY                  ,,,4,0,0,0,0,0,4,0,Turning Improperly,Unspecified,,,,3501979,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/05/2016,15:00,BRONX,10455,40.815845,-73.89544,POINT (-73.89544 40.815845),BRUCKNER BOULEVARD              ,LONGWOOD AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3494949,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/30/2016,2:00,BRONX,10460,40.838196,-73.87173,POINT (-73.87173 40.838196),BRONX RIVER AVENUE              ,NOBLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3491748,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/13/2016,9:30,MANHATTAN,10021,40.766167,-73.954254,POINT (-73.954254 40.766167),YORK AVENUE                     ,EAST 71 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3499924,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,TAXI,
08/01/2016,21:00,STATEN ISLAND,10306,40.575024,-74.1183,POINT (-74.1183 40.575024),NEW DORP LANE                   ,3 STREET,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,3497746,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/10/2016,8:20,QUEENS,11101,40.73463,-73.937775,POINT (-73.937775 40.73463),,,53-53     VANDAM STREET                 ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3497606,PASSENGER VEHICLE,MOTORCYCLE,SPORT UTILITY / STATION WAGON,MOTORCYCLE,
08/09/2016,14:50,,,40.741272,-73.97535,POINT (-73.97535 40.741272),1 AVENUE                        ,,,2,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,Other Vehicular,,,3497059,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/28/2016,16:56,BROOKLYN,11238,40.689137,-73.9577,POINT (-73.9577 40.689137),,,446 A     LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3490215,BICYCLE,PASSENGER VEHICLE,,,
08/12/2016,11:31,,,40.73545,-73.917046,POINT (-73.917046 40.73545),BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502648,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,17:20,,,40.72087,-73.959,POINT (-73.959 40.72087),WYTHE AVENUE                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495948,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/28/2016,17:15,QUEENS,11417,40.681175,-73.83455,POINT (-73.83455 40.681175),107 AVENUE                      ,106 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3490399,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/29/2016,17:00,STATEN ISLAND,10314,,,,REON AVENUE                     ,HENNING STREET ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3492577,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/10/2016,16:30,,,40.756874,-73.94436,POINT (-73.94436 40.756874),10 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3498372,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/28/2016,9:09,,,40.795467,-73.94605,POINT (-73.94605 40.795467),,,PARK AVENUE                             ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3489274,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/05/2016,11:45,QUEENS,11354,40.761166,-73.82938,POINT (-73.82938 40.761166),138 STREET                      ,38 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3494699,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/18/2016,16:25,MANHATTAN,10118,40.747967,-73.9855,POINT (-73.9855 40.747967),,,1         WEST 33 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3503840,PASSENGER VEHICLE,VAN,PICK-UP TRUCK,,
07/30/2016,23:30,BRONX,10459,40.82477,-73.89585,POINT (-73.89585 40.82477),,,1051      KELLY STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3493986,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/18/2016,11:40,,,40.689022,-73.93925,POINT (-73.93925 40.689022),MARCUS GARVEY BOULEVARD         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503210,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/02/2016,11:15,BROOKLYN,11204,40.62757,-73.976585,POINT (-73.976585 40.62757),FOSTER AVENUE                   ,MC DONALD AVENUE,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,3533033,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/14/2016,0:30,MANHATTAN,10003,40.73178,-73.98973,POINT (-73.98973 40.73178),,,122       EAST 11 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3499864,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,
08/13/2016,9:17,MANHATTAN,10037,40.81344,-73.94135,POINT (-73.94135 40.81344),WEST 134 STREET                 ,LENOX AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500016,PASSENGER VEHICLE,TAXI,,,
07/28/2016,11:15,MANHATTAN,10065,40.76624,-73.960236,POINT (-73.960236 40.76624),2 AVENUE                        ,EAST 68 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3489926,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/10/2016,16:15,,,40.717648,-73.76665,POINT (-73.76665 40.717648),196 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3507734,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/28/2016,12:15,MANHATTAN,10017,40.753944,-73.972145,POINT (-73.972145 40.753944),EAST 47 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3489905,PASSENGER VEHICLE,,,,
08/18/2016,19:15,,,40.794884,-73.96976,POINT (-73.96976 40.794884),AMSTERDAM AVENUE                ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3502913,VAN,,,,
08/17/2016,11:07,BRONX,10462,40.83605,-73.85513,POINT (-73.85513 40.83605),OLMSTEAD AVENUE                 ,STARLING AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3504515,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/27/2016,11:00,QUEENS,11421,40.69851,-73.852905,POINT (-73.852905 40.69851),,,83-75     WOODHAVEN BOULEVARD           ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3489685,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08/12/2016,10:00,QUEENS,11422,40.636112,-73.7403,POINT (-73.7403 40.636112),ROCKAWAY BOULEVARD              ,MEYER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3498888,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/10/2016,18:20,MANHATTAN,10027,40.807037,-73.949745,POINT (-73.949745 40.807037),7 AVENUE                        ,WEST 122 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3499983,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/07/2016,0:15,QUEENS,11368,40.742374,-73.85527,POINT (-73.85527 40.742374),53 AVENUE                       ,106 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3496103,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/04/2016,17:00,BRONX,10453,40.858044,-73.90527,POINT (-73.90527 40.858044),BUCHANAN PLACE                  ,DAVIDSON AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3532862,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/11/2016,16:15,QUEENS,11354,,,,NORTHERN BOULEVARD              ,PRINCE STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3498948,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
